Время,Канал A
-457.38735361,2.42698500
-457.22735361,2.38288500
-457.06735361,2.33878600
-456.90735361,2.25043500
-456.74735361,2.20633600
-456.58735361,2.16223600
-456.42735361,2.07403800
-456.26735361,1.98568700
-456.10735361,1.94158800
-455.94735361,1.85338900
-455.78735362,1.76503800
-455.62735362,1.63274000
-455.46735362,1.54438900
-455.30735362,1.45619100
-455.14735362,1.32374000
-454.98735362,1.23554200
-454.82735362,1.10309100
-454.66735362,1.01489300
-454.50735362,0.92654190
-454.34735362,0.75014500
-454.18735363,0.66179390
-454.02735363,0.57359540
-453.86735363,0.39704580
-453.70735363,0.26459550
-453.54735363,0.17639700
-453.38735363,0.04394665
-453.22735363,-0.08835109
-453.06735363,-0.22064880
-452.90735363,-0.30884730
-452.74735363,-0.39719840
-452.58735364,-0.57374800
-452.42735364,-0.66194650
-452.26735364,-0.79439680
-452.10735364,-0.88259530
-451.94735364,-1.01504600
-451.78735364,-1.10324400
-451.62735364,-1.19144300
-451.46735364,-1.32389300
-451.30735364,-1.41209100
-451.14735364,-1.50044300
-450.98735364,-1.54454200
-450.82735365,-1.67699200
-450.66735365,-1.72109100
-450.50735365,-1.80929000
-450.34735365,-1.89764100
-450.18735365,-1.94174000
-450.02735365,-2.02993900
-449.86735365,-2.07403800
-449.70735365,-2.11829000
-449.54735365,-2.16238900
-449.38735365,-2.20648800
-449.22735366,-2.20648800
-449.06735366,-2.25058700
-448.90735366,-2.25058700
-448.74735366,-2.25058700
-448.58735366,-2.25058700
-448.42735366,-2.25058700
-448.26735366,-2.25058700
-448.10735366,-2.25058700
-447.94735366,-2.25058700
-447.78735366,-2.25058700
-447.62735367,-2.20648800
-447.46735367,-2.16238900
-447.30735367,-2.11829000
-447.14735367,-2.07403800
-446.98735367,-2.02993900
-446.82735367,-1.98583900
-446.66735367,-1.89764100
-446.50735367,-1.85338900
-446.34735367,-1.80929000
-446.18735367,-1.72109100
-446.02735368,-1.63274000
-445.86735368,-1.54454200
-445.70735368,-1.45634300
-445.54735368,-1.36799200
-445.38735368,-1.27979400
-445.22735368,-1.19144300
-445.06735368,-1.10324400
-444.90735368,-1.01504600
-444.74735368,-0.88259530
-444.58735368,-0.79439680
-444.42735368,-0.66194650
-444.26735369,-0.57374800
-444.10735369,-0.48539690
-443.94735369,-0.35309920
-443.78735369,-0.26474810
-443.62735369,-0.13245030
-443.46735369,-0.04425184
-443.30735369,0.08819849
-443.14735369,0.22049620
-442.98735369,0.30884730
-442.82735369,0.39704580
-442.66735370,0.52949610
-442.50735370,0.61769460
-442.34735370,0.75014500
-442.18735370,0.83834340
-442.02735370,0.92654190
-441.86735370,1.05899200
-441.70735370,1.14719100
-441.54735370,1.23554200
-441.38735370,1.32374000
-441.22735370,1.41209100
-441.06735371,1.45619100
-440.90735371,1.54438900
-440.74735371,1.63274000
-440.58735371,1.67683900
-440.42735371,1.76503800
-440.26735371,1.80913700
-440.10735371,1.89748800
-439.94735371,1.89748800
-439.78735371,1.98568700
-439.62735371,1.98568700
-439.46735371,2.02978600
-439.30735372,2.07403800
-439.14735372,2.11813700
-438.98735372,2.11813700
-438.82735372,2.16223600
-438.66735372,2.16223600
-438.50735372,2.16223600
-438.34735372,2.16223600
-438.18735372,2.16223600
-438.02735372,2.11813700
-437.86735372,2.11813700
-437.70735373,2.07403800
-437.54735373,2.02978600
-437.38735373,2.02978600
-437.22735373,1.98568700
-437.06735373,1.98568700
-436.90735373,1.89748800
-436.74735373,1.85338900
-436.58735373,1.76503800
-436.42735373,1.72093900
-436.26735373,1.67683900
-436.10735374,1.58848800
-435.94735374,1.50029000
-435.78735374,1.45619100
-435.62735374,1.36784000
-435.46735374,1.27964100
-435.30735374,1.19144300
-435.14735374,1.10309100
-434.98735374,1.01489300
-434.82735374,0.92654190
-434.66735374,0.83834340
-434.50735375,0.75014500
-434.34735375,0.61769460
-434.18735375,0.57359540
-434.02735375,0.44114510
-433.86735375,0.35294650
-433.70735375,0.22049620
-433.54735375,0.13229770
-433.38735375,0.04394665
-433.22735375,-0.04425184
-433.06735375,-0.13245030
-432.90735375,-0.26474810
-432.74735376,-0.35309920
-432.58735376,-0.44129770
-432.42735376,-0.52949610
-432.26735376,-0.66194650
-432.10735376,-0.75014500
-431.94735376,-0.83849600
-431.78735376,-0.83849600
-431.62735376,-0.97079380
-431.46735376,-1.05914500
-431.30735376,-1.10324400
-431.14735377,-1.19144300
-430.98735377,-1.27979400
-430.82735377,-1.36799200
-430.66735377,-1.41209100
-430.50735377,-1.45634300
-430.34735377,-1.54454200
-430.18735377,-1.54454200
-430.02735377,-1.58864100
-429.86735377,-1.67699200
-429.70735377,-1.72109100
-429.54735378,-1.72109100
-429.38735378,-1.76519100
-429.22735378,-1.80929000
-429.06735378,-1.80929000
-428.90735378,-1.80929000
-428.74735378,-1.80929000
-428.58735378,-1.80929000
-428.42735378,-1.85338900
-428.26735378,-1.85338900
-428.10735378,-1.80929000
-427.94735378,-1.80929000
-427.78735379,-1.80929000
-427.62735379,-1.72109100
-427.46735379,-1.72109100
-427.30735379,-1.72109100
-427.14735379,-1.67699200
-426.98735379,-1.63274000
-426.82735379,-1.58864100
-426.66735379,-1.54454200
-426.50735379,-1.50044300
-426.34735379,-1.41209100
-426.18735380,-1.36799200
-426.02735380,-1.32389300
-425.86735380,-1.23569400
-425.70735380,-1.19144300
-425.54735380,-1.10324400
-425.38735380,-1.01504600
-425.22735380,-0.97079380
-425.06735380,-0.83849600
-424.90735380,-0.79439680
-424.74735380,-0.70604570
-424.58735381,-0.61784720
-424.42735381,-0.52949610
-424.26735381,-0.44129770
-424.10735381,-0.30884730
-423.94735381,-0.26474810
-423.78735381,-0.17654960
-423.62735381,-0.08835109
-423.46735381,-0.00015259
-423.30735381,0.04394665
-423.14735381,0.17639700
-422.98735382,0.26459550
-422.82735382,0.35294650
-422.66735382,0.44114510
-422.50735382,0.48524430
-422.34735382,0.57359540
-422.18735382,0.70589310
-422.02735382,0.75014500
-421.86735382,0.83834340
-421.70735382,0.92654190
-421.54735382,0.97079380
-421.38735382,1.05899200
-421.22735383,1.10309100
-421.06735383,1.19144300
-420.90735383,1.23554200
-420.74735383,1.27964100
-420.58735383,1.36784000
-420.42735383,1.41209100
-420.26735383,1.45619100
-420.10735383,1.45619100
-419.94735383,1.50029000
-419.78735383,1.54438900
-419.62735384,1.58848800
-419.46735384,1.63274000
-419.30735384,1.63274000
-419.14735384,1.63274000
-418.98735384,1.67683900
-418.82735384,1.67683900
-418.66735384,1.67683900
-418.50735384,1.72093900
-418.34735384,1.67683900
-418.18735384,1.67683900
-418.02735385,1.67683900
-417.86735385,1.67683900
-417.70735385,1.63274000
-417.54735385,1.63274000
-417.38735385,1.58848800
-417.22735385,1.54438900
-417.06735385,1.54438900
-416.90735385,1.50029000
-416.74735385,1.45619100
-416.58735385,1.36784000
-416.42735385,1.36784000
-416.26735386,1.27964100
-416.10735386,1.27964100
-415.94735386,1.19144300
-415.78735386,1.10309100
-415.62735386,1.10309100
-415.46735386,1.01489300
-415.30735386,0.92654190
-415.14735386,0.83834340
-414.98735386,0.83834340
-414.82735386,0.75014500
-414.66735387,0.66179390
-414.50735387,0.57359540
-414.34735387,0.48524430
-414.18735387,0.39704580
-414.02735387,0.39704580
-413.86735387,0.26459550
-413.70735387,0.22049620
-413.54735387,0.13229770
-413.38735387,0.04394665
-413.22735387,-0.04425184
-413.06735388,-0.08835109
-412.90735388,-0.17654960
-412.74735388,-0.26474810
-412.58735388,-0.30884730
-412.42735388,-0.39719840
-412.26735388,-0.48539690
-412.10735388,-0.57374800
-411.94735388,-0.61784720
-411.78735388,-0.66194650
-411.62735388,-0.75014500
-411.46735389,-0.83849600
-411.30735389,-0.83849600
-411.14735389,-0.92669450
-410.98735389,-0.97079380
-410.82735389,-1.01504600
-410.66735389,-1.10324400
-410.50735389,-1.14734300
-410.34735389,-1.19144300
-410.18735389,-1.19144300
-410.02735389,-1.27979400
-409.86735389,-1.27979400
-409.70735390,-1.32389300
-409.54735390,-1.32389300
-409.38735390,-1.36799200
-409.22735390,-1.36799200
-409.06735390,-1.36799200
-408.90735390,-1.36799200
-408.74735390,-1.41209100
-408.58735390,-1.36799200
-408.42735390,-1.36799200
-408.26735390,-1.36799200
-408.10735391,-1.36799200
-407.94735391,-1.36799200
-407.78735391,-1.36799200
-407.62735391,-1.36799200
-407.46735391,-1.32389300
-407.30735391,-1.27979400
-407.14735391,-1.27979400
-406.98735391,-1.19144300
-406.82735391,-1.19144300
-406.66735391,-1.14734300
-406.50735392,-1.10324400
-406.34735392,-1.05914500
-406.18735392,-1.01504600
-406.02735392,-1.01504600
-405.86735392,-0.92669450
-405.70735392,-0.88259530
-405.54735392,-0.83849600
-405.38735392,-0.79439680
-405.22735392,-0.70604570
-405.06735392,-0.66194650
-404.90735392,-0.57374800
-404.74735393,-0.52949610
-404.58735393,-0.44129770
-404.42735393,-0.39719840
-404.26735393,-0.30884730
-404.10735393,-0.26474810
-403.94735393,-0.17654960
-403.78735393,-0.13245030
-403.62735393,-0.04425184
-403.46735393,-0.00015259
-403.30735393,0.04394665
-403.14735394,0.13229770
-402.98735394,0.22049620
-402.82735394,0.26459550
-402.66735394,0.30884730
-402.50735394,0.39704580
-402.34735394,0.44114510
-402.18735394,0.48524430
-402.02735394,0.57359540
-401.86735394,0.61769460
-401.70735394,0.70589310
-401.54735395,0.75014500
-401.38735395,0.79424420
-401.22735395,0.83834340
-401.06735395,0.88244270
-400.90735395,0.92654190
-400.74735395,0.97079380
-400.58735395,1.01489300
-400.42735395,1.05899200
-400.26735395,1.10309100
-400.10735395,1.10309100
-399.94735396,1.14719100
-399.78735396,1.19144300
-399.62735396,1.19144300
-399.46735396,1.19144300
-399.30735396,1.23554200
-399.14735396,1.27964100
-398.98735396,1.23554200
-398.82735396,1.27964100
-398.66735396,1.27964100
-398.50735396,1.27964100
-398.34735396,1.27964100
-398.18735397,1.27964100
-398.02735397,1.27964100
-397.86735397,1.27964100
-397.70735397,1.23554200
-397.54735397,1.19144300
-397.38735397,1.19144300
-397.22735397,1.14719100
-397.06735397,1.10309100
-396.90735397,1.10309100
-396.74735397,1.10309100
-396.58735398,1.05899200
-396.42735398,1.01489300
-396.26735398,0.92654190
-396.10735398,0.92654190
-395.94735398,0.92654190
-395.78735398,0.83834340
-395.62735398,0.79424420
-395.46735398,0.75014500
-395.30735398,0.66179390
-395.14735398,0.66179390
-394.98735399,0.61769460
-394.82735399,0.57359540
-394.66735399,0.48524430
-394.50735399,0.44114510
-394.34735399,0.39704580
-394.18735399,0.30884730
-394.02735399,0.26459550
-393.86735399,0.22049620
-393.70735399,0.13229770
-393.54735399,0.08819849
-393.38735399,0.04394665
-393.22735400,-0.00015259
-393.06735400,-0.08835109
-392.90735400,-0.13245030
-392.74735400,-0.17654960
-392.58735400,-0.22064880
-392.42735400,-0.30884730
-392.26735400,-0.30884730
-392.10735400,-0.39719840
-391.94735400,-0.44129770
-391.78735400,-0.48539690
-391.62735401,-0.52949610
-391.46735401,-0.57374800
-391.30735401,-0.61784720
-391.14735401,-0.66194650
-390.98735401,-0.70604570
-390.82735401,-0.75014500
-390.66735401,-0.79439680
-390.50735401,-0.79439680
-390.34735401,-0.83849600
-390.18735401,-0.83849600
-390.02735402,-0.88259530
-389.86735402,-0.88259530
-389.70735402,-0.92669450
-389.54735402,-0.92669450
-389.38735402,-0.92669450
-389.22735402,-0.97079380
-389.06735402,-1.01504600
-388.90735402,-1.01504600
-388.74735402,-1.01504600
-388.58735402,-0.97079380
-388.42735403,-1.01504600
-388.26735403,-0.97079380
-388.10735403,-0.97079380
-387.94735403,-0.97079380
-387.78735403,-0.97079380
-387.62735403,-0.97079380
-387.46735403,-0.92669450
-387.30735403,-0.92669450
-387.14735403,-0.88259530
-386.98735403,-0.83849600
-386.82735403,-0.83849600
-386.66735404,-0.79439680
-386.50735404,-0.79439680
-386.34735404,-0.75014500
-386.18735404,-0.70604570
-386.02735404,-0.70604570
-385.86735404,-0.66194650
-385.70735404,-0.61784720
-385.54735404,-0.57374800
-385.38735404,-0.57374800
-385.22735404,-0.48539690
-385.06735405,-0.44129770
-384.90735405,-0.39719840
-384.74735405,-0.35309920
-384.58735405,-0.30884730
-384.42735405,-0.26474810
-384.26735405,-0.22064880
-384.10735405,-0.17654960
-383.94735405,-0.13245030
-383.78735405,-0.08835109
-383.62735405,-0.04425184
-383.46735406,0.04394665
-383.30735406,0.04394665
-383.14735406,0.08819849
-382.98735406,0.13229770
-382.82735406,0.22049620
-382.66735406,0.22049620
-382.50735406,0.26459550
-382.34735406,0.30884730
-382.18735406,0.39704580
-382.02735406,0.39704580
-381.86735406,0.44114510
-381.70735407,0.48524430
-381.54735407,0.57359540
-381.38735407,0.57359540
-381.22735407,0.57359540
-381.06735407,0.66179390
-380.90735407,0.66179390
-380.74735407,0.66179390
-380.58735407,0.70589310
-380.42735407,0.75014500
-380.26735407,0.75014500
-380.10735408,0.79424420
-379.94735408,0.79424420
-379.78735408,0.83834340
-379.62735408,0.83834340
-379.46735408,0.83834340
-379.30735408,0.83834340
-379.14735408,0.88244270
-378.98735408,0.88244270
-378.82735408,0.88244270
-378.66735408,0.92654190
-378.50735409,0.88244270
-378.34735409,0.88244270
-378.18735409,0.92654190
-378.02735409,0.88244270
-377.86735409,0.88244270
-377.70735409,0.83834340
-377.54735409,0.83834340
-377.38735409,0.83834340
-377.22735409,0.79424420
-377.06735409,0.79424420
-376.90735410,0.75014500
-376.74735410,0.75014500
-376.58735410,0.75014500
-376.42735410,0.66179390
-376.26735410,0.66179390
-376.10735410,0.66179390
-375.94735410,0.61769460
-375.78735410,0.57359540
-375.62735410,0.57359540
-375.46735410,0.52949610
-375.30735410,0.48524430
-375.14735411,0.44114510
-374.98735411,0.39704580
-374.82735411,0.39704580
-374.66735411,0.35294650
-374.50735411,0.30884730
-374.34735411,0.26459550
-374.18735411,0.22049620
-374.02735411,0.22049620
-373.86735411,0.13229770
-373.70735411,0.13229770
-373.54735412,0.08819849
-373.38735412,0.04394665
-373.22735412,-0.00015259
-373.06735412,-0.04425184
-372.90735412,-0.08835109
-372.74735412,-0.08835109
-372.58735412,-0.13245030
-372.42735412,-0.17654960
-372.26735412,-0.22064880
-372.10735412,-0.26474810
-371.94735413,-0.30884730
-371.78735413,-0.30884730
-371.62735413,-0.30884730
-371.46735413,-0.35309920
-371.30735413,-0.39719840
-371.14735413,-0.39719840
-370.98735413,-0.48539690
-370.82735413,-0.48539690
-370.66735413,-0.48539690
-370.50735413,-0.48539690
-370.34735413,-0.57374800
-370.18735414,-0.57374800
-370.02735414,-0.57374800
-369.86735414,-0.61784720
-369.70735414,-0.61784720
-369.54735414,-0.61784720
-369.38735414,-0.61784720
-369.22735414,-0.66194650
-369.06735414,-0.66194650
-368.90735414,-0.66194650
-368.74735414,-0.66194650
-368.58735415,-0.66194650
-368.42735415,-0.66194650
-368.26735415,-0.66194650
-368.10735415,-0.61784720
-367.94735415,-0.61784720
-367.78735415,-0.61784720
-367.62735415,-0.61784720
-367.46735415,-0.57374800
-367.30735415,-0.61784720
-367.14735415,-0.57374800
-366.98735416,-0.57374800
-366.82735416,-0.52949610
-366.66735416,-0.52949610
-366.50735416,-0.48539690
-366.34735416,-0.48539690
-366.18735416,-0.48539690
-366.02735416,-0.44129770
-365.86735416,-0.39719840
-365.70735416,-0.35309920
-365.54735416,-0.35309920
-365.38735417,-0.30884730
-365.22735417,-0.30884730
-365.06735417,-0.30884730
-364.90735417,-0.26474810
-364.74735417,-0.22064880
-364.58735417,-0.17654960
-364.42735417,-0.13245030
-364.26735417,-0.13245030
-364.10735417,-0.08835109
-363.94735417,-0.04425184
-363.78735417,-0.04425184
-363.62735418,-0.00015259
-363.46735418,0.04394665
-363.30735418,0.04394665
-363.14735418,0.08819849
-362.98735418,0.08819849
-362.82735418,0.13229770
-362.66735418,0.17639700
-362.50735418,0.17639700
-362.34735418,0.22049620
-362.18735418,0.26459550
-362.02735419,0.30884730
-361.86735419,0.30884730
-361.70735419,0.30884730
-361.54735419,0.35294650
-361.38735419,0.39704580
-361.22735419,0.39704580
-361.06735419,0.39704580
-360.90735419,0.44114510
-360.74735419,0.48524430
-360.58735419,0.44114510
-360.42735420,0.48524430
-360.26735420,0.48524430
-360.10735420,0.52949610
-359.94735420,0.52949610
-359.78735420,0.57359540
-359.62735420,0.57359540
-359.46735420,0.57359540
-359.30735420,0.57359540
-359.14735420,0.57359540
-358.98735420,0.57359540
-358.82735421,0.57359540
-358.66735421,0.57359540
-358.50735421,0.57359540
-358.34735421,0.57359540
-358.18735421,0.57359540
-358.02735421,0.57359540
-357.86735421,0.57359540
-357.70735421,0.57359540
-357.54735421,0.57359540
-357.38735421,0.52949610
-357.22735421,0.52949610
-357.06735422,0.48524430
-356.90735422,0.48524430
-356.74735422,0.48524430
-356.58735422,0.48524430
-356.42735422,0.44114510
-356.26735422,0.44114510
-356.10735422,0.44114510
-355.94735422,0.39704580
-355.78735422,0.39704580
-355.62735422,0.39704580
-355.46735423,0.35294650
-355.30735423,0.30884730
-355.14735423,0.30884730
-354.98735423,0.26459550
-354.82735423,0.22049620
-354.66735423,0.22049620
-354.50735423,0.22049620
-354.34735423,0.17639700
-354.18735423,0.13229770
-354.02735423,0.13229770
-353.86735424,0.08819849
-353.70735424,0.08819849
-353.54735424,0.04394665
-353.38735424,0.04394665
-353.22735424,0.04394665
-353.06735424,-0.00015259
-352.90735424,-0.04425184
-352.74735424,-0.04425184
-352.58735424,-0.08835109
-352.42735424,-0.08835109
-352.26735424,-0.13245030
-352.10735425,-0.13245030
-351.94735425,-0.13245030
-351.78735425,-0.17654960
-351.62735425,-0.22064880
-351.46735425,-0.22064880
-351.30735425,-0.22064880
-351.14735425,-0.22064880
-350.98735425,-0.26474810
-350.82735425,-0.30884730
-350.66735425,-0.30884730
-350.50735426,-0.30884730
-350.34735426,-0.30884730
-350.18735426,-0.30884730
-350.02735426,-0.35309920
-349.86735426,-0.35309920
-349.70735426,-0.30884730
-349.54735426,-0.35309920
-349.38735426,-0.35309920
-349.22735426,-0.35309920
-349.06735426,-0.35309920
-348.90735427,-0.35309920
-348.74735427,-0.35309920
-348.58735427,-0.39719840
-348.42735427,-0.35309920
-348.26735427,-0.39719840
-348.10735427,-0.39719840
-347.94735427,-0.39719840
-347.78735427,-0.35309920
-347.62735427,-0.35309920
-347.46735427,-0.35309920
-347.30735428,-0.30884730
-347.14735428,-0.30884730
-346.98735428,-0.30884730
-346.82735428,-0.30884730
-346.66735428,-0.30884730
-346.50735428,-0.30884730
-346.34735428,-0.26474810
-346.18735428,-0.26474810
-346.02735428,-0.26474810
-345.86735428,-0.26474810
-345.70735428,-0.22064880
-345.54735429,-0.22064880
-345.38735429,-0.22064880
-345.22735429,-0.17654960
-345.06735429,-0.13245030
-344.90735429,-0.13245030
-344.74735429,-0.13245030
-344.58735429,-0.08835109
-344.42735429,-0.08835109
-344.26735429,-0.04425184
-344.10735429,-0.04425184
-343.94735430,-0.04425184
-343.78735430,-0.00015259
-343.62735430,-0.00015259
-343.46735430,0.04394665
-343.30735430,0.04394665
-343.14735430,0.04394665
-342.98735430,0.04394665
-342.82735430,0.08819849
-342.66735430,0.08819849
-342.50735430,0.13229770
-342.34735431,0.13229770
-342.18735431,0.17639700
-342.02735431,0.22049620
-341.86735431,0.22049620
-341.70735431,0.22049620
-341.54735431,0.22049620
-341.38735431,0.26459550
-341.22735431,0.26459550
-341.06735431,0.26459550
-340.90735431,0.26459550
-340.74735431,0.30884730
-340.58735432,0.30884730
-340.42735432,0.30884730
-340.26735432,0.35294650
-340.10735432,0.35294650
-339.94735432,0.30884730
-339.78735432,0.35294650
-339.62735432,0.35294650
-339.46735432,0.35294650
-339.30735432,0.35294650
-339.14735432,0.35294650
-338.98735433,0.39704580
-338.82735433,0.35294650
-338.66735433,0.39704580
-338.50735433,0.39704580
-338.34735433,0.35294650
-338.18735433,0.35294650
-338.02735433,0.35294650
-337.86735433,0.35294650
-337.70735433,0.30884730
-337.54735433,0.35294650
-337.38735434,0.30884730
-337.22735434,0.35294650
-337.06735434,0.30884730
-336.90735434,0.30884730
-336.74735434,0.30884730
-336.58735434,0.30884730
-336.42735434,0.26459550
-336.26735434,0.26459550
-336.10735434,0.26459550
-335.94735434,0.26459550
-335.78735435,0.22049620
-335.62735435,0.22049620
-335.46735435,0.22049620
-335.30735435,0.22049620
-335.14735435,0.17639700
-334.98735435,0.17639700
-334.82735435,0.13229770
-334.66735435,0.13229770
-334.50735435,0.13229770
-334.34735435,0.13229770
-334.18735435,0.08819849
-334.02735436,0.08819849
-333.86735436,0.08819849
-333.70735436,0.04394665
-333.54735436,0.04394665
-333.38735436,0.04394665
-333.22735436,0.04394665
-333.06735436,-0.00015259
-332.90735436,-0.00015259
-332.74735436,-0.04425184
-332.58735436,-0.04425184
-332.42735437,-0.04425184
-332.26735437,-0.04425184
-332.10735437,-0.08835109
-331.94735437,-0.08835109
-331.78735437,-0.08835109
-331.62735437,-0.13245030
-331.46735437,-0.13245030
-331.30735437,-0.13245030
-331.14735437,-0.13245030
-330.98735437,-0.13245030
-330.82735438,-0.13245030
-330.66735438,-0.13245030
-330.50735438,-0.13245030
-330.34735438,-0.17654960
-330.18735438,-0.17654960
-330.02735438,-0.17654960
-329.86735438,-0.22064880
-329.70735438,-0.22064880
-329.54735438,-0.22064880
-329.38735438,-0.22064880
-329.22735438,-0.22064880
-329.06735439,-0.22064880
-328.90735439,-0.22064880
-328.74735439,-0.22064880
-328.58735439,-0.22064880
-328.42735439,-0.22064880
-328.26735439,-0.22064880
-328.10735439,-0.22064880
-327.94735439,-0.22064880
-327.78735439,-0.22064880
-327.62735439,-0.17654960
-327.46735440,-0.22064880
-327.30735440,-0.22064880
-327.14735440,-0.17654960
-326.98735440,-0.17654960
-326.82735440,-0.17654960
-326.66735440,-0.17654960
-326.50735440,-0.13245030
-326.34735440,-0.13245030
-326.18735440,-0.13245030
-326.02735440,-0.13245030
-325.86735441,-0.13245030
-325.70735441,-0.13245030
-325.54735441,-0.13245030
-325.38735441,-0.08835109
-325.22735441,-0.08835109
-325.06735441,-0.08835109
-324.90735441,-0.08835109
-324.74735441,-0.04425184
-324.58735441,-0.04425184
-324.42735441,-0.04425184
-324.26735442,-0.04425184
-324.10735442,-0.00015259
-323.94735442,-0.00015259
-323.78735442,0.04394665
-323.62735442,0.04394665
-323.46735442,0.04394665
-323.30735442,0.04394665
-323.14735442,0.04394665
-322.98735442,0.04394665
-322.82735442,0.08819849
-322.66735442,0.08819849
-322.50735443,0.08819849
-322.34735443,0.08819849
-322.18735443,0.13229770
-322.02735443,0.13229770
-321.86735443,0.13229770
-321.70735443,0.13229770
-321.54735443,0.13229770
-321.38735443,0.17639700
-321.22735443,0.17639700
-321.06735443,0.17639700
-320.90735444,0.22049620
-320.74735444,0.22049620
-320.58735444,0.22049620
-320.42735444,0.22049620
-320.26735444,0.22049620
-320.10735444,0.22049620
-319.94735444,0.22049620
-319.78735444,0.22049620
-319.62735444,0.22049620
-319.46735444,0.22049620
-319.30735445,0.22049620
-319.14735445,0.22049620
-318.98735445,0.22049620
-318.82735445,0.26459550
-318.66735445,0.26459550
-318.50735445,0.26459550
-318.34735445,0.26459550
-318.18735445,0.22049620
-318.02735445,0.26459550
-317.86735445,0.22049620
-317.70735445,0.22049620
-317.54735446,0.22049620
-317.38735446,0.22049620
-317.22735446,0.22049620
-317.06735446,0.22049620
-316.90735446,0.22049620
-316.74735446,0.22049620
-316.58735446,0.22049620
-316.42735446,0.22049620
-316.26735446,0.17639700
-316.10735446,0.17639700
-315.94735447,0.22049620
-315.78735447,0.17639700
-315.62735447,0.13229770
-315.46735447,0.17639700
-315.30735447,0.13229770
-315.14735447,0.13229770
-314.98735447,0.13229770
-314.82735447,0.13229770
-314.66735447,0.08819849
-314.50735447,0.13229770
-314.34735448,0.08819849
-314.18735448,0.08819849
-314.02735448,0.04394665
-313.86735448,0.04394665
-313.70735448,0.04394665
-313.54735448,0.04394665
-313.38735448,0.04394665
-313.22735448,0.04394665
-313.06735448,0.04394665
-312.90735448,-0.00015259
-312.74735449,-0.00015259
-312.58735449,-0.00015259
-312.42735449,-0.00015259
-312.26735449,-0.00015259
-312.10735449,-0.04425184
-311.94735449,-0.04425184
-311.78735449,-0.04425184
-311.62735449,-0.04425184
-311.46735449,-0.04425184
-311.30735449,-0.08835109
-311.14735449,-0.08835109
-310.98735450,-0.08835109
-310.82735450,-0.13245030
-310.66735450,-0.13245030
-310.50735450,-0.13245030
-310.34735450,-0.13245030
-310.18735450,-0.13245030
-310.02735450,-0.13245030
-309.86735450,-0.13245030
-309.70735450,-0.13245030
-309.54735450,-0.13245030
-309.38735451,-0.13245030
-309.22735451,-0.13245030
-309.06735451,-0.13245030
-308.90735451,-0.13245030
-308.74735451,-0.13245030
-308.58735451,-0.13245030
-308.42735451,-0.13245030
-308.26735451,-0.13245030
-308.10735451,-0.13245030
-307.94735451,-0.13245030
-307.78735452,-0.13245030
-307.62735452,-0.13245030
-307.46735452,-0.13245030
-307.30735452,-0.13245030
-307.14735452,-0.13245030
-306.98735452,-0.13245030
-306.82735452,-0.13245030
-306.66735452,-0.13245030
-306.50735452,-0.13245030
-306.34735452,-0.13245030
-306.18735452,-0.08835109
-306.02735453,-0.08835109
-305.86735453,-0.13245030
-305.70735453,-0.08835109
-305.54735453,-0.08835109
-305.38735453,-0.08835109
-305.22735453,-0.08835109
-305.06735453,-0.08835109
-304.90735453,-0.04425184
-304.74735453,-0.04425184
-304.58735453,-0.04425184
-304.42735454,-0.04425184
-304.26735454,-0.00015259
-304.10735454,-0.00015259
-303.94735454,0.04394665
-303.78735454,0.04394665
-303.62735454,0.04394665
-303.46735454,0.04394665
-303.30735454,0.04394665
-303.14735454,0.04394665
-302.98735454,0.04394665
-302.82735455,0.04394665
-302.66735455,0.08819849
-302.50735455,0.08819849
-302.34735455,0.08819849
-302.18735455,0.13229770
-302.02735455,0.13229770
-301.86735455,0.13229770
-301.70735455,0.13229770
-301.54735455,0.13229770
-301.38735455,0.17639700
-301.22735456,0.17639700
-301.06735456,0.17639700
-300.90735456,0.17639700
-300.74735456,0.22049620
-300.58735456,0.22049620
-300.42735456,0.22049620
-300.26735456,0.22049620
-300.10735456,0.22049620
-299.94735456,0.22049620
-299.78735456,0.22049620
-299.62735456,0.22049620
-299.46735457,0.22049620
-299.30735457,0.22049620
-299.14735457,0.22049620
-298.98735457,0.26459550
-298.82735457,0.26459550
-298.66735457,0.22049620
-298.50735457,0.26459550
-298.34735457,0.26459550
-298.18735457,0.22049620
-298.02735457,0.22049620
-297.86735458,0.26459550
-297.70735458,0.26459550
-297.54735458,0.22049620
-297.38735458,0.26459550
-297.22735458,0.26459550
-297.06735458,0.22049620
-296.90735458,0.22049620
-296.74735458,0.22049620
-296.58735458,0.22049620
-296.42735458,0.22049620
-296.26735459,0.22049620
-296.10735459,0.22049620
-295.94735459,0.22049620
-295.78735459,0.22049620
-295.62735459,0.22049620
-295.46735459,0.17639700
-295.30735459,0.17639700
-295.14735459,0.13229770
-294.98735459,0.13229770
-294.82735459,0.13229770
-294.66735459,0.13229770
-294.50735460,0.08819849
-294.34735460,0.13229770
-294.18735460,0.08819849
-294.02735460,0.04394665
-293.86735460,0.08819849
-293.70735460,0.04394665
-293.54735460,0.04394665
-293.38735460,0.04394665
-293.22735460,0.04394665
-293.06735460,0.04394665
-292.90735461,-0.00015259
-292.74735461,-0.00015259
-292.58735461,-0.04425184
-292.42735461,-0.04425184
-292.26735461,-0.04425184
-292.10735461,-0.04425184
-291.94735461,-0.04425184
-291.78735461,-0.08835109
-291.62735461,-0.08835109
-291.46735461,-0.08835109
