Частота,Канал A,Канал B
(kГц),(В),(В)

147.67646790,0.00026653,0.00007166
147.72415161,0.00030572,0.00003108
147.77183533,0.00046038,0.00003371
147.81951904,0.00051808,0.00005949
147.86720276,0.00028933,0.00016950
147.91488647,0.00009782,0.00022283
147.96257019,0.00027197,0.00033133
148.01025391,0.00037321,0.00035055
148.05793762,0.00029431,0.00035624
148.10562134,0.00023620,0.00018517
148.15330505,0.00026242,0.00023289
148.20098877,0.00129506,0.00032388
148.24867249,0.00389478,0.00015433
148.29635620,0.00382405,0.00003279
148.34403992,0.00169649,0.00022918
148.39172363,0.00415928,0.00057246
148.43940735,0.00775663,0.00070731
148.48709106,0.00536174,0.00041253
148.53477478,0.00103517,0.00010385
148.58245850,0.00021310,0.00014371
148.63014221,0.00013915,0.00006012
148.67782593,0.00001659,0.00019422
148.72550964,0.00007013,0.00037621
148.77319336,0.00011368,0.00043142
148.82087708,0.00014453,0.00018679
148.86856079,0.00026029,0.00009697
148.91624451,0.00024539,0.00029166
148.96392822,0.00018883,0.00034394
149.01161194,0.00024407,0.00009710
149.05929565,0.00036719,0.00020732
149.10697937,0.00044309,0.00024970
149.15466309,0.00015902,0.00007473
149.20234680,0.00440375,0.00007278
149.25003052,0.00969158,0.00009604
149.29771423,0.00738793,0.00012498
149.34539795,0.00121344,0.00018599
149.39308167,0.00349172,0.00034849
149.44076538,0.00510544,0.00027210
149.48844910,0.00297877,0.00018373
149.53613281,0.00061716,0.00025917
149.58381653,0.00016670,0.00019242
149.63150024,0.00030353,0.00034251
149.67918396,0.00039166,0.00049057
149.72686768,0.00048963,0.00044561
149.77455139,0.00045420,0.00039215
149.82223511,0.00030232,0.00042513
149.86991882,0.00024620,0.00031069
149.91760254,0.00016458,0.00021172
149.96528625,0.00017760,0.00036640
150.01296997,0.00031248,0.00040468
150.06065369,0.00024448,0.00016106
150.10833740,0.00013929,0.00022549
150.15602112,0.00466001,0.00042060
150.20370483,0.03067273,0.00074579
150.25138855,0.05383157,0.00081444
150.29907227,0.03448401,0.00044019
150.34675598,0.00641143,0.00034222
150.39443970,0.00023555,0.00032818
150.44212341,0.00038651,0.00020403
150.48980713,0.00034269,0.00017270
150.53749084,0.00008560,0.00024525
150.58517456,0.00014812,0.00013209
150.63285828,0.00027869,0.00003423
150.68054199,0.00028140,0.00020414
150.72822571,0.00039774,0.00018716
150.77590942,0.00044527,0.00002662
150.82359314,0.00037124,0.00019786
150.87127686,0.00019821,0.00021459
150.91896057,0.00021240,0.00009606
150.96664429,0.00066240,0.00009506
151.01432800,0.00429929,0.00011545
151.06201172,0.00818711,0.00045203
151.10969543,0.00571778,0.00053989
151.15737915,0.00176897,0.00043460
151.20506287,0.00544088,0.00025168
151.25274658,0.00754249,0.00015487
151.30043030,0.00393153,0.00024755
151.34811401,0.00058670,0.00033135
151.39579773,0.00013825,0.00058624
151.44348145,0.00012511,0.00053201
151.49116516,0.00012056,0.00011591
151.53884888,0.00030596,0.00022081
151.58653259,0.00028582,0.00009507
151.63421631,0.00011924,0.00015261
151.68190002,0.00010644,0.00029305
151.72958374,0.00010866,0.00029409
151.77726746,0.00005923,0.00029234
151.82495117,0.00010700,0.00030757
151.87263489,0.00028264,0.00013894
151.92031860,0.00038856,0.00007901
151.96800232,0.00117012,0.00014456
152.01568604,0.00689367,0.00039716
152.06336975,0.01091879,0.00033228
152.11105347,0.00638730,0.00002985
152.15873718,0.00182421,0.00009839
152.20642090,0.00307342,0.00018478
152.25410461,0.00340975,0.00033526
152.30178833,0.00136098,0.00031016
152.34947205,0.00016498,0.00016438
152.39715576,0.00014366,0.00017041
152.44483948,0.00020480,0.00013263
152.49252319,0.00026054,0.00014670
152.54020691,0.00034525,0.00014310
152.58789063,0.00019625,0.00025227
152.63557434,0.00013614,0.00036747
152.68325806,0.00018566,0.00054434
152.73094177,0.00016458,0.00057107
152.77862549,0.00021990,0.00033712
152.82630920,0.00050111,0.00011240
152.87399292,0.00078617,0.00029875
152.92167664,0.00039511,0.00029854
152.96936035,0.00281159,0.00024671
153.01704407,0.01059134,0.00026012
153.06472778,0.01356580,0.00030521
153.11241150,0.00630283,0.00029107
153.16009521,0.00009661,0.00026918
153.20777893,0.00171114,0.00015971
153.25546265,0.00157255,0.00018284
153.30314636,0.00029409,0.00007096
153.35083008,0.00029960,0.00030503
153.39851379,0.00025249,0.00052599
153.44619751,0.00022125,0.00047820
153.49388123,0.00032066,0.00015517
153.54156494,0.00029569,0.00011031
153.58924866,0.00018310,0.00027986
153.63693237,0.00018385,0.00034212
153.68461609,0.00035223,0.00020338
153.73229980,0.00036038,0.00011403
153.77998352,0.00100576,0.00023192
153.82766724,0.00483300,0.00015427
153.87535095,0.00712532,0.00001833
153.92303467,0.00421024,0.00003502
153.97071838,0.00886961,0.00005267
154.01840210,0.02580862,0.00037858
154.06608582,0.02753380,0.00058975
154.11376953,0.01056115,0.00046131
154.16145325,0.00101194,0.00025154
154.20913696,0.00026029,0.00008149
154.25682068,0.00011487,0.00016483
154.30450439,0.00028025,0.00019559
154.35218811,0.00018947,0.00026590
154.39987183,0.00017515,0.00050194
154.44755554,0.00019146,0.00058305
154.49523926,0.00017599,0.00022891
154.54292297,0.00015371,0.00039808
154.59060669,0.00015036,0.00059915
154.63829041,0.00002879,0.00031551
154.68597412,0.00010950,0.00036307
154.73365784,0.00024822,0.00040235
154.78134155,0.00006322,0.00028547
154.82902527,0.00055089,0.00024095
154.87670898,0.00053227,0.00005370
154.92439270,0.00014396,0.00022585
154.97207642,0.00043550,0.00016393
155.01976013,0.00051260,0.00032099
155.06744385,0.00024873,0.00040314
155.11512756,0.00007923,0.00013887
155.16281128,0.00005463,0.00011788
155.21049500,0.00014933,0.00014924
155.25817871,0.00016655,0.00023709
155.30586243,0.00049277,0.00018486
155.35354614,0.00050242,0.00010108
155.40122986,0.00023059,0.00021077
155.44891357,0.00012977,0.00028588
155.49659729,0.00050937,0.00015121
155.54428101,0.00045333,0.00028992
155.59196472,0.00044430,0.00034715
155.63964844,0.00041703,0.00015545
155.68733215,0.00010224,0.00034738
155.73501587,0.00234389,0.00026518
155.78269958,0.04002202,0.00037116
155.83038330,0.11257830,0.00080572
155.87806702,0.11021320,0.00066149
155.92575073,0.03734906,0.00049188
155.97343445,0.00348951,0.00040008
156.02111816,0.00363651,0.00025310
156.06880188,0.00235731,0.00026479
156.11648560,0.00044934,0.00003586
156.16416931,0.00026934,0.00016867
156.21185303,0.00022861,0.00030621
156.25953674,0.00028514,0.00033008
156.30722046,0.00030239,0.00016007
156.35490417,0.00039309,0.00013598
156.40258789,0.00044849,0.00030099
156.45027161,0.00048486,0.00038150
156.49795532,0.00024116,0.00029726
156.54563904,0.00006952,0.00008747
156.59332275,0.00081988,0.00016537
156.64100647,0.00261815,0.00020660
156.68869019,0.00289905,0.00016396
156.73637390,0.00095547,0.00015706
156.78405762,0.00279469,0.00008116
156.83174133,0.00635282,0.00028052
156.87942505,0.00509079,0.00013479
156.92710876,0.00129327,0.00016264
156.97479248,0.00010553,0.00033627
157.02247620,0.00034366,0.00033288
157.07015991,0.00046074,0.00023000
157.11784363,0.00052126,0.00025246
157.16552734,0.00059455,0.00012105
157.21321106,0.00044770,0.00018517
157.26089478,0.00017903,0.00024429
157.30857849,0.00013007,0.00022985
157.35626221,0.00022388,0.00031756
157.40394592,0.00037859,0.00030768
157.45162964,0.00025097,0.00005238
157.49931335,0.00017753,0.00037671
157.54699707,0.00026109,0.00044903
157.59468079,0.00115353,0.00044229
157.64236450,0.00344868,0.00051313
157.69004822,0.00323653,0.00055013
157.73773193,0.00155953,0.00034389
157.78541565,0.00395485,0.00009105
157.83309937,0.00676390,0.00011729
157.88078308,0.00433758,0.00021283
157.92846680,0.00077187,0.00003125
157.97615051,0.00025209,0.00032220
158.02383423,0.00021789,0.00023188
158.07151794,0.00021127,0.00007554
158.11920166,0.00020482,0.00022318
158.16688538,0.00018494,0.00031484
158.21456909,0.00011349,0.00029837
158.26225281,0.00007714,0.00016470
158.30993652,0.00008163,0.00006566
158.35762024,0.00007917,0.00019811
158.40530396,0.00019376,0.00030105
158.45298767,0.00033395,0.00027384
158.50067139,0.00042455,0.00017709
158.54835510,0.00035184,0.00031486
158.59603882,0.00541758,0.00041510
158.64372253,0.01115200,0.00032363
158.69140625,0.00814579,0.00025993
158.73908997,0.00128747,0.00040250
158.78677368,0.00376319,0.00037221
158.83445740,0.00535646,0.00011535
158.88214111,0.00302572,0.00025426
158.92982483,0.00066534,0.00018457
158.97750854,0.00021705,0.00023500
159.02519226,0.00024739,0.00015651
159.07287598,0.00030431,0.00019766
159.12055969,0.00029854,0.00035209
159.16824341,0.00036767,0.00036200
159.21592712,0.00032349,0.00016572
159.26361084,0.00024187,0.00024327
159.31129456,0.00008488,0.00030490
159.35897827,0.00009046,0.00017489
159.40666199,0.00037108,0.00010441
159.45434570,0.00050657,0.00033069
159.50202942,0.00028165,0.00037498
159.54971313,0.00137026,0.00048775
159.59739685,0.00826213,0.00045849
159.64508057,0.01362720,0.00016979
159.69276428,0.00824113,0.00025459
159.74044800,0.00139126,0.00022342
159.78813171,0.00020968,0.00021858
159.83581543,0.00032860,0.00016860
159.88349915,0.00025910,0.00012319
159.93118286,0.00005763,0.00011079
159.97886658,0.00019364,0.00023725
160.02655029,0.00032500,0.00027021
160.07423401,0.00036389,0.00006824
160.12191772,0.00054250,0.00011505
160.16960144,0.00062453,0.00003524
160.21728516,0.00044889,0.00028438
160.26496887,0.00035507,0.00053984
160.31265259,0.00038580,0.00039527
160.36033630,0.00071951,0.00025525
160.40802002,0.00417107,0.00019626
160.45570374,0.00746750,0.00024743
160.50338745,0.00488304,0.00028455
160.55107117,0.00173916,0.00028936
160.59875488,0.00545833,0.00024280
160.64643860,0.00702717,0.00016281
160.69412231,0.00334365,0.00028040
160.74180603,0.00040163,0.00029088
160.78948975,0.00004513,0.00007509
160.83717346,0.00007464,0.00012277
160.88485718,0.00012654,0.00028484
160.93254089,0.00025189,0.00039686
160.98022461,0.00017836,0.00033311
161.02790833,0.00002508,0.00029723
161.07559204,0.00013494,0.00049538
161.12327576,0.00010911,0.00055789
161.17095947,0.00009340,0.00029060
161.21864319,0.00003421,0.00010847
161.26632690,0.00022831,0.00005810
161.31401062,0.00022739,0.00019337
161.36169434,0.00211046,0.00036961
161.40937805,0.01041569,0.00024182
161.45706177,0.01540009,0.00005696
161.50474548,0.00835031,0.00011072
161.55242920,0.00229266,0.00041472
161.60011292,0.00434545,0.00053834
161.64779663,0.00449165,0.00033218
161.69548035,0.00147203,0.00004917
161.74316406,0.00018615,0.00015575
161.79084778,0.00015423,0.00005964
161.83853149,0.00008971,0.00031273
161.88621521,0.00013602,0.00050970
161.93389893,0.00022304,0.00038144
161.98158264,0.00010025,0.00028703
162.02926636,0.00028719,0.00014568
162.07695007,0.00032107,0.00021790
162.12463379,0.00019279,0.00046539
162.17231750,0.00008121,0.00028262
162.22000122,0.00045778,0.00010298
162.26768494,0.00069300,0.00018666
162.31536865,0.00035501,0.00009083
162.36305237,0.00255151,0.00019809
162.41073608,0.00894221,0.00009269
162.45841980,0.01079476,0.00026009
162.50610352,0.00470235,0.00014713
162.55378723,0.00004614,0.00014243
162.60147095,0.00131063,0.00025213
162.64915466,0.00113946,0.00012415
162.69683838,0.00030950,0.00013661
162.74452209,0.00042857,0.00021905
162.79220581,0.00021150,0.00034198
162.83988953,0.00019009,0.00032894
162.88757324,0.00022295,0.00033264
162.93525696,0.00014159,0.00045400
162.98294067,0.00005149,0.00046096
163.03062439,0.00022087,0.00027078
163.07830811,0.00043075,0.00005870
163.12599182,0.00051774,0.00023681
163.17367554,0.00100142,0.00033072
163.22135925,0.00541539,0.00040092
163.26904297,0.00763305,0.00039398
163.31672668,0.00430575,0.00033185
163.36441040,0.00984673,0.00019264
163.41209412,0.02763578,0.00012669
163.45977783,0.02790177,0.00009437
163.50746155,0.00985970,0.00017176
163.55514526,0.00058308,0.00025211
163.60282898,0.00010673,0.00017864
163.65051270,0.00036176,0.00004063
163.69819641,0.00042985,0.00009035
163.74588013,0.00012605,0.00013843
163.79356384,0.00015981,0.00026262
163.84124756,0.00015062,0.00028609
163.88893127,0.00008612,0.00020836
163.93661499,0.00011882,0.00019005
163.98429871,0.00012484,0.00027380
164.03198242,0.00023234,0.00031231
164.07966614,0.00033877,0.00027057
164.12734985,0.00043697,0.00021263
164.17503357,0.00034558,0.00007883
164.22271729,0.00041926,0.00031982
164.27040100,0.00062906,0.00025994
164.31808472,0.00044526,0.00004607
164.36576843,0.00019350,0.00023339
164.41345215,0.00008808,0.00035654
164.46113586,0.00022647,0.00029814
164.50881958,0.00018398,0.00015953
164.55650330,0.00017594,0.00019700
164.60418701,0.00024176,0.00020139
164.65187073,0.00007868,0.00018009
164.69955444,0.00028999,0.00014136
164.74723816,0.00032189,0.00016057
164.79492188,0.00019436,0.00007389
164.84260559,0.00030173,0.00037540
164.89028931,0.00058674,0.00023880
164.93797302,0.00042939,0.00032465
164.98565674,0.00043942,0.00043600
165.03334045,0.00053512,0.00021746
165.08102417,0.00010116,0.00007993
165.12870789,0.00311209,0.00015954
165.17639160,0.04420930,0.00028222
165.22407532,0.11585470,0.00067297
165.27175903,0.10703710,0.00064160
165.31944275,0.03387601,0.00041489
165.36712646,0.00309299,0.00033917
165.41481018,0.00340195,0.00022708
165.46249390,0.00207838,0.00007835
165.51017761,0.00048669,0.00030015
165.55786133,0.00032804,0.00031183
165.60554504,0.00016129,0.00008658
165.65322876,0.00035623,0.00013098
165.70091248,0.00045802,0.00017580
165.74859619,0.00059675,0.00016236
165.79627991,0.00064233,0.00012182
165.84396362,0.00058300,0.00018517
165.89164734,0.00031112,0.00019088
165.93933105,0.00008136,0.00029747
165.98701477,0.00104126,0.00015901
166.03469849,0.00328958,0.00014788
166.08238220,0.00343500,0.00009111
166.13006592,0.00095857,0.00033409
166.17774963,0.00416613,0.00045682
166.22543335,0.00859739,0.00015724
166.27311707,0.00637427,0.00023924
166.32080078,0.00138490,0.00024286
166.36848450,0.00012198,0.00005912
166.41616821,0.00030446,0.00023122
166.46385193,0.00039344,0.00035646
166.51153564,0.00047943,0.00027062
166.55921936,0.00056176,0.00030219
166.60690308,0.00037696,0.00046166
166.65458679,0.00004370,0.00040275
166.70227051,0.00009888,0.00025364
166.74995422,0.00038943,0.00013966
166.79763794,0.00046998,0.00008447
166.84532166,0.00034158,0.00023152
166.89300537,0.00015801,0.00029858
166.94068909,0.00008523,0.00033816
166.98837280,0.00102853,0.00040998
167.03605652,0.00279897,0.00052537
167.08374023,0.00244658,0.00044374
167.13142395,0.00119763,0.00018577
167.17910767,0.00313711,0.00013837
167.22679138,0.00505261,0.00017120
167.27447510,0.00300939,0.00015061
167.32215881,0.00036111,0.00030605
167.36984253,0.00026052,0.00032181
167.41752625,0.00026175,0.00020729
167.46520996,0.00027284,0.00023922
167.51289368,0.00021399,0.00050189
167.56057739,0.00008265,0.00057493
167.60826111,0.00003663,0.00047337
167.65594482,0.00005959,0.00025997
167.70362854,0.00000470,0.00012086
167.75131226,0.00019888,0.00008797
167.79899597,0.00046659,0.00003994
167.84667969,0.00071534,0.00020998
167.89436340,0.00075940,0.00032503
167.94204712,0.00039501,0.00021704
167.98973083,0.00614571,0.00030896
168.03741455,0.01189272,0.00051739
168.08509827,0.00806393,0.00050443
168.13278198,0.00092668,0.00044639
168.18046570,0.00418378,0.00042681
168.22814941,0.00566510,0.00040868
168.27583313,0.00303369,0.00035489
168.32351685,0.00060002,0.00034521
168.37120056,0.00011580,0.00016599
168.41888428,0.00005566,0.00008070
168.46656799,0.00002089,0.00020387
168.51425171,0.00022291,0.00017288
168.56193542,0.00030596,0.00011699
168.60961914,0.00015722,0.00026786
168.65730286,0.00019188,0.00005682
168.70498657,0.00010875,0.00022982
168.75267029,0.00019588,0.00029674
168.80035400,0.00063562,0.00004116
168.84803772,0.00094933,0.00026933
168.89572144,0.00057632,0.00007730
168.94340515,0.00289192,0.00038155
168.99108887,0.01437919,0.00028062
169.03877258,0.02218783,0.00013185
169.08645630,0.01255530,0.00018290
169.13414001,0.00189142,0.00013591
169.18182373,0.00029918,0.00028171
169.22950745,0.00043302,0.00018069
169.27719116,0.00036825,0.00019688
169.32487488,0.00024774,0.00024535
169.37255859,0.00012020,0.00011959
169.42024231,0.00010333,0.00018107
169.46792603,0.00028142,0.00019278
169.51560974,0.00044214,0.00026545
169.56329346,0.00044824,0.00032755
169.61097717,0.00036934,0.00024263
169.65866089,0.00020383,0.00010322
169.70634460,0.00020114,0.00032056
169.75402832,0.00057506,0.00029128
169.80171204,0.00378218,0.00033337
169.84939575,0.00653642,0.00041529
169.89707947,0.00399987,0.00045150
169.94476318,0.00167630,0.00047968
169.99244690,0.00535074,0.00055853
170.04013062,0.00649468,0.00054048
170.08781433,0.00300876,0.00025028
170.13549805,0.00054905,0.00009306
170.18318176,0.00017703,0.00017543
170.23086548,0.00011982,0.00018522
170.27854919,0.00023174,0.00019779
170.32623291,0.00035083,0.00026122
170.37391663,0.00032563,0.00030728
170.42160034,0.00021150,0.00032306
170.46928406,0.00016764,0.00021256
170.51696777,0.00018649,0.00000686
170.56465149,0.00018263,0.00021613
170.61233521,0.00017720,0.00022024
170.66001892,0.00026401,0.00026694
170.70770264,0.00024661,0.00039824
170.75538635,0.00317872,0.00026920
170.80307007,0.01401316,0.00019764
170.85075378,0.01953679,0.00026924
170.89843750,0.01013377,0.00021589
170.94612122,0.00313274,0.00008687
170.99380493,0.00574234,0.00021803
171.04148865,0.00559048,0.00022331
171.08917236,0.00178616,0.00025499
171.13685608,0.00008804,0.00016941
171.18453979,0.00007144,0.00009124
171.23222351,0.00020196,0.00011097
171.27990723,0.00031366,0.00014206
171.32759094,0.00028530,0.00013307
171.37527466,0.00010052,0.00017807
171.42295837,0.00016439,0.00024965
171.47064209,0.00013611,0.00006419
171.51832581,0.00010263,0.00023492
171.56600952,0.00025197,0.00042420
171.61369324,0.00024482,0.00037893
171.66137695,0.00041958,0.00024367
171.70906067,0.00043278,0.00027251
171.75674438,0.00237305,0.00022399
171.80442810,0.00704350,0.00037765
171.85211182,0.00794022,0.00024858
171.89979553,0.00326690,0.00008801
171.94747925,0.00023259,0.00010336
171.99516296,0.00110933,0.00024832
172.04284668,0.00094814,0.00005771
172.09053040,0.00015109,0.00041478
172.13821411,0.00015212,0.00034617
172.18589783,0.00024663,0.00024263
172.23358154,0.00036429,0.00026906
172.28126526,0.00032785,0.00016004
172.32894897,0.00028376,0.00006476
172.37663269,0.00015270,0.00017576
172.42431641,0.00027314,0.00011839
172.47200012,0.00042031,0.00008116
172.51968384,0.00043855,0.00014009
172.56736755,0.00133105,0.00019826
172.61505127,0.00605149,0.00006158
172.66273499,0.00804712,0.00013087
172.71041870,0.00442279,0.00006172
172.75810242,0.01105788,0.00014921
172.80578613,0.02885338,0.00021823
172.85346985,0.02746383,0.00008042
172.90115356,0.00903808,0.00012151
172.94883728,0.00045808,0.00017869
172.99652100,0.00007366,0.00013270
173.04420471,0.00035430,0.00007057
173.09188843,0.00051511,0.00021465
173.13957214,0.00030122,0.00001900
173.18725586,0.00015366,0.00038649
173.23493958,0.00011555,0.00048356
173.28262329,0.00010636,0.00038677
173.33030701,0.00009569,0.00045577
173.37799072,0.00013979,0.00053187
173.42567444,0.00008054,0.00040091
173.47335815,0.00012696,0.00029908
173.52104187,0.00023792,0.00026813
173.56872559,0.00059986,0.00020105
173.61640930,0.00157974,0.00071684
173.66409302,0.00183509,0.00084312
173.71177673,0.00084422,0.00049217
173.75946045,0.00044843,0.00026361
173.80714417,0.00090613,0.00015095
173.85482788,0.00079182,0.00010730
173.90251160,0.00047161,0.00013691
173.95019531,0.00032618,0.00014247
173.99787903,0.00030383,0.00043399
174.04556274,0.00024382,0.00047942
174.09324646,0.00027905,0.00030135
174.14093018,0.00038839,0.00019094
174.18861389,0.00031416,0.00032552
174.23629761,0.00037852,0.00030449
174.28398132,0.00058326,0.00030783
174.33166504,0.00042671,0.00029325
174.37934875,0.00041201,0.00014039
174.42703247,0.00037824,0.00025249
174.47471619,0.00005099,0.00034408
174.52239990,0.00385213,0.00032872
174.57008362,0.04676745,0.00041119
174.61776733,0.11442190,0.00039859
174.66545105,0.09975056,0.00067440
174.71313477,0.02934361,0.00050832
174.76081848,0.00262220,0.00025491
174.80850220,0.00311946,0.00027615
174.85618591,0.00185539,0.00031303
174.90386963,0.00049863,0.00020818
174.95155334,0.00016258,0.00024365
174.99923706,0.00006400,0.00009490
175.04692078,0.00020516,0.00022922
175.09460449,0.00025546,0.00047988
175.14228821,0.00027512,0.00046835
175.18997192,0.00035222,0.00022142
175.23765564,0.00038046,0.00007448
175.28533936,0.00021360,0.00023055
175.33302307,0.00012044,0.00025547
175.38070679,0.00136713,0.00022118
175.42839050,0.00389926,0.00026133
175.47607422,0.00383046,0.00019703
175.52375793,0.00101544,0.00015446
175.57144165,0.00549282,0.00026812
175.61912537,0.01036077,0.00027761
175.66680908,0.00728160,0.00031881
175.71449280,0.00153634,0.00020760
175.76217651,0.00017160,0.00008936
175.80986023,0.00051404,0.00027883
175.85754395,0.00053161,0.00025004
175.90522766,0.00043990,0.00003706
175.95291138,0.00035825,0.00024957
176.00059509,0.00014789,0.00033317
176.04827881,0.00022035,0.00033405
176.09596252,0.00018043,0.00027750
176.14364624,0.00018741,0.00020855
176.19132996,0.00036023,0.00031079
176.23901367,0.00036588,0.00028627
176.28669739,0.00020733,0.00009669
176.33438110,0.00000803,0.00017533
176.38206482,0.00064765,0.00009357
176.42974854,0.00190332,0.00005351
176.47743225,0.00177534,0.00017862
176.52511597,0.00112314,0.00026878
176.57279968,0.00256196,0.00024262
176.62048340,0.00376615,0.00013351
176.66816711,0.00226004,0.00037662
176.71585083,0.00044305,0.00048340
176.76353455,0.00013903,0.00034173
176.81121826,0.00027274,0.00010617
176.85890198,0.00026861,0.00008253
176.90658569,0.00009017,0.00019249
176.95426941,0.00006127,0.00020232
177.00195313,0.00013382,0.00026696
177.04963684,0.00023092,0.00031570
177.09732056,0.00019231,0.00023710
177.14500427,0.00006655,0.00009456
177.19268799,0.00031252,0.00008694
177.24037170,0.00055401,0.00008712
177.28805542,0.00050268,0.00011363
177.33573914,0.00080107,0.00022727
177.38342285,0.00701417,0.00034551
177.43110657,0.01261966,0.00022637
177.47879028,0.00826635,0.00012645
177.52647400,0.00105449,0.00011155
177.57415771,0.00413942,0.00016313
177.62184143,0.00549208,0.00024324
177.66952515,0.00276888,0.00025171
177.71720886,0.00048375,0.00036918
177.76489258,0.00006747,0.00028269
177.81257629,0.00016839,0.00016760
177.86026001,0.00012285,0.00011400
177.90794373,0.00015346,0.00005127
177.95562744,0.00026296,0.00008008
178.00331116,0.00026555,0.00020619
178.05099487,0.00014658,0.00032236
178.09867859,0.00016975,0.00021582
178.14636230,0.00034390,0.00005374
178.19404602,0.00091893,0.00010035
178.24172974,0.00147721,0.00023155
178.28941345,0.00100705,0.00036758
178.33709717,0.00774418,0.00028203
178.38478088,0.03620469,0.00009570
178.43246460,0.05263957,0.00037414
178.48014832,0.02804916,0.00044238
178.52783203,0.00395418,0.00036876
178.57551575,0.00028576,0.00038493
178.62319946,0.00030561,0.00027011
178.67088318,0.00019885,0.00024197
178.71856689,0.00005316,0.00011012
178.76625061,0.00010503,0.00017171
178.81393433,0.00018753,0.00015119
178.86161804,0.00035115,0.00004038
178.90930176,0.00049017,0.00026805
178.95698547,0.00043493,0.00048753
179.00466919,0.00031724,0.00045265
179.05235291,0.00032263,0.00037466
179.10003662,0.00040935,0.00020045
179.14772034,0.00087161,0.00011217
179.19540405,0.00353385,0.00032816
179.24308777,0.00545924,0.00039836
179.29077148,0.00314451,0.00033385
179.33845520,0.00151124,0.00013726
179.38613892,0.00477443,0.00026133
179.43382263,0.00558707,0.00022652
179.48150635,0.00243543,0.00027661
179.52919006,0.00039102,0.00021659
179.57687378,0.00015272,0.00024063
179.62455750,0.00014457,0.00016033
179.67224121,0.00028170,0.00011607
179.71992493,0.00037852,0.00024935
179.76760864,0.00031138,0.00016744
179.81529236,0.00019392,0.00050759
179.86297607,0.00013576,0.00042475
179.91065979,0.00015705,0.00012527
179.95834351,0.00023062,0.00008606
180.00602722,0.00008076,0.00006515
180.05371094,0.00014213,0.00017258
180.10139465,0.00010660,0.00015159
180.14907837,0.00427386,0.00017347
180.19676208,0.01745406,0.00040269
180.24444580,0.02304299,0.00026520
180.29212952,0.01124776,0.00013727
180.33981323,0.00352530,0.00033667
180.38749695,0.00662354,0.00033189
180.43518066,0.00612756,0.00014434
180.48286438,0.00180901,0.00009818
180.53054810,0.00034742,0.00030250
180.57823181,0.00020794,0.00031706
180.62591553,0.00006392,0.00011111
180.67359924,0.00015169,0.00007911
180.72128296,0.00031292,0.00017587
180.76896667,0.00036919,0.00031292
180.81665039,0.00049815,0.00038514
180.86433411,0.00049664,0.00018427
180.91201782,0.00023648,0.00006304
180.95970154,0.00005056,0.00007173
181.00738525,0.00026106,0.00008018
181.05506897,0.00046482,0.00010161
181.10275269,0.00035323,0.00008018
181.15043640,0.00151700,0.00005707
181.19812012,0.00444824,0.00036724
181.24580383,0.00477810,0.00050440
181.29348755,0.00184589,0.00035075
181.34117126,0.00008876,0.00016435
181.38885498,0.00063173,0.00005619
181.43653870,0.00046257,0.00003343
181.48422241,0.00024456,0.00018001
181.53190613,0.00031569,0.00029355
181.57958984,0.00025727,0.00017624
181.62727356,0.00040148,0.00010082
181.67495728,0.00042196,0.00014099
181.72264099,0.00033881,0.00006287
181.77032471,0.00014061,0.00007740
181.81800842,0.00021254,0.00010883
181.86569214,0.00034192,0.00023789
181.91337585,0.00038002,0.00030642
181.96105957,0.00143959,0.00025844
182.00874329,0.00628843,0.00026841
182.05642700,0.00797488,0.00037723
182.10411072,0.00430584,0.00029617
182.15179443,0.01161758,0.00030463
182.19947815,0.02865608,0.00044952
182.24716187,0.02570396,0.00043851
182.29484558,0.00776359,0.00021436
182.34252930,0.00026850,0.00019507
182.39021301,0.00032416,0.00027042
182.43789673,0.00042830,0.00022121
182.48558044,0.00041771,0.00017418
182.53326416,0.00020894,0.00027673
182.58094788,0.00005921,0.00027608
182.62863159,0.00009799,0.00033328
182.67631531,0.00005655,0.00048728
182.72399902,0.00011186,0.00048709
182.77168274,0.00007389,0.00046377
182.81936646,0.00012360,0.00036922
182.86705017,0.00025664,0.00025716
182.91473389,0.00033686,0.00019084
182.96241760,0.00094392,0.00031140
183.01010132,0.00260339,0.00021934
183.05778503,0.00272843,0.00005848
183.10546875,0.00109058,0.00005211
183.15315247,0.00106888,0.00025245
183.20083618,0.00194379,0.00032441
183.24851990,0.00148730,0.00016167
183.29620361,0.00048820,0.00020816
183.34388733,0.00015108,0.00043196
183.39157104,0.00014353,0.00041890
183.43925476,0.00003635,0.00022389
183.48693848,0.00020992,0.00025019
183.53462219,0.00027921,0.00021151
183.58230591,0.00032996,0.00008805
183.62998962,0.00035385,0.00012571
183.67767334,0.00038249,0.00015410
183.72535706,0.00028374,0.00007512
183.77304077,0.00034569,0.00018335
183.82072449,0.00040877,0.00025184
183.86840820,0.00025938,0.00039432
183.91609192,0.00437271,0.00035886
183.96377563,0.04716158,0.00010017
184.01145935,0.10789720,0.00033473
184.05914307,0.08862368,0.00041991
184.10682678,0.02411624,0.00019628
184.15451050,0.00205565,0.00018760
184.20219421,0.00266585,0.00026174
184.24987793,0.00152881,0.00038921
184.29756165,0.00043437,0.00044117
184.34524536,0.00018849,0.00033865
184.39292908,0.00008617,0.00020891
184.44061279,0.00033216,0.00015059
184.48829651,0.00037610,0.00035402
184.53598022,0.00032904,0.00030704
184.58366394,0.00031255,0.00044418
184.63134766,0.00034182,0.00065940
